INSERT INTO outletSizeSales VALUES('FDA15', 'OUT049', 'Medium', 3735.138);
INSERT INTO outletSizeSales VALUES('FDS01', 'OUT027', 'Medium', 5866.3638);
INSERT INTO outletSizeSales VALUES('FDZ47', 'OUT046', 'Small', 1686.4714);
INSERT INTO outletSizeSales VALUES('FDG35', 'OUT027', 'Medium', 1216.4166);
INSERT INTO outletSizeSales VALUES('FDY45', 'OUT045', 'Medium', 2543.356);
INSERT INTO outletSizeSales VALUES('FDY04', 'OUT049', 'Medium', 2120.573);
INSERT INTO outletSizeSales VALUES('FDY47', 'OUT035', 'Small', 1038.648);
INSERT INTO outletSizeSales VALUES('FDE28', 'OUT049', 'Medium', 3916.2356);
INSERT INTO outletSizeSales VALUES('FDJ27', 'OUT018', 'Medium', 1629.8784);
INSERT INTO outletSizeSales VALUES('FDH58', 'OUT017', 'Medium', 2649.2182);
INSERT INTO outletSizeSales VALUES('NCV42', 'OUT010', 'Medium', 221.0456);
INSERT INTO outletSizeSales VALUES('NCQ54', 'OUT018', 'Medium', 3874.2902);
INSERT INTO outletSizeSales VALUES('FDL44', 'OUT018', 'Medium', 647.1576);
INSERT INTO outletSizeSales VALUES('FDY50', 'OUT018', 'Medium', 1605.9096);
INSERT INTO outletSizeSales VALUES('FDR59', 'OUT017', 'Medium', 7064.8038);
INSERT INTO outletSizeSales VALUES('FDH35', 'OUT017', 'Medium', 986.7156);
INSERT INTO outletSizeSales VALUES('FDX08', 'OUT045', 'Medium', 1263.0226);
INSERT INTO outletSizeSales VALUES('FDL20', 'OUT035', 'Small', 1445.4518);
INSERT INTO outletSizeSales VALUES('FDB27', 'OUT049', 'Medium', 1182.4608);
INSERT INTO outletSizeSales VALUES('FDA56', 'OUT013', 'High', 2071.3038);
INSERT INTO outletSizeSales VALUES('FDV39', 'OUT013', 'High', 5141.3076);
INSERT INTO outletSizeSales VALUES('FDU38', 'OUT019', 'Small', 575.2512);
INSERT INTO outletSizeSales VALUES('FDT55', 'OUT045', 'Medium', 1104.5622);
INSERT INTO outletSizeSales VALUES('FDS24', 'OUT018', 'Medium', 1505.3738);
INSERT INTO outletSizeSales VALUES('FDS15', 'OUT046', 'Small', 2912.2092);
INSERT INTO outletSizeSales VALUES('FDF05', 'OUT027', 'Medium', 5522.811);
INSERT INTO outletSizeSales VALUES('DRP47', 'OUT049', 'Medium', 2775.7202);
INSERT INTO outletSizeSales VALUES('FDA25', 'OUT018', 'Medium', 619.194);
INSERT INTO outletSizeSales VALUES('FDA19', 'OUT019', 'Small', 256.9988);
INSERT INTO outletSizeSales VALUES('NCM26', 'OUT013', 'High', 2297.01);
INSERT INTO outletSizeSales VALUES('FDS46', 'OUT018', 'Medium', 2621.9204);
INSERT INTO outletSizeSales VALUES('DRH15', 'OUT018', 'Medium', 790.9704);
INSERT INTO outletSizeSales VALUES('NCR05', 'OUT035', 'Small', 2976.126);
INSERT INTO outletSizeSales VALUES('NCY17', 'OUT045', 'Medium', 1115.215);
INSERT INTO outletSizeSales VALUES('FDZ01', 'OUT013', 'High', 309.597);
INSERT INTO outletSizeSales VALUES('FDP31', 'OUT027', 'Medium', 2237.088);
INSERT INTO outletSizeSales VALUES('FDE57', 'OUT013', 'High', 2694.4926);
INSERT INTO outletSizeSales VALUES('FDZ44', 'OUT010', 'Medium', 234.3616);
INSERT INTO outletSizeSales VALUES('NCP53', 'OUT018', 'Medium', 3089.9778);
INSERT INTO outletSizeSales VALUES('NCA06', 'OUT045', 'Medium', 476.047);
INSERT INTO outletSizeSales VALUES('FDP22', 'OUT045', 'Medium', 1076.5986);
INSERT INTO outletSizeSales VALUES('FDW37', 'OUT017', 'Medium', 633.8416);
INSERT INTO outletSizeSales VALUES('NCS30', 'OUT049', 'Medium', 1549.9824);
INSERT INTO outletSizeSales VALUES('FDB40', 'OUT035', 'Small', 4082.6856);
INSERT INTO outletSizeSales VALUES('FDC51', 'OUT017', 'Medium', 3448.844);
INSERT INTO outletSizeSales VALUES('FDC11', 'OUT046', 'Small', 1159.8236);
INSERT INTO outletSizeSales VALUES('FDC59', 'OUT027', 'Medium', 958.752);
INSERT INTO outletSizeSales VALUES('FDE14', 'OUT018', 'Medium', 299.61);
INSERT INTO outletSizeSales VALUES('NCT41', 'OUT013', 'High', 2428.8384);
INSERT INTO outletSizeSales VALUES('FDP52', 'OUT035', 'Small', 3215.814);
INSERT INTO outletSizeSales VALUES('DRA24', 'OUT010', 'Medium', 327.5736);
INSERT INTO outletSizeSales VALUES('FDC40', 'OUT049', 'Medium', 856.8846);
INSERT INTO outletSizeSales VALUES('NCA42', 'OUT013', 'High', 3169.208);
INSERT INTO outletSizeSales VALUES('FDT27', 'OUT045', 'Medium', 1406.1696);
INSERT INTO outletSizeSales VALUES('NCW54', 'OUT045', 'Medium', 744.3644);
INSERT INTO outletSizeSales VALUES('DRB13', 'OUT013', 'High', 3605.307);
INSERT INTO outletSizeSales VALUES('FDY02', 'OUT019', 'Small', 262.991);
INSERT INTO outletSizeSales VALUES('FDS59', 'OUT045', 'Medium', 2966.139);
INSERT INTO outletSizeSales VALUES('FDR49', 'OUT035', 'Small', 383.5008);
INSERT INTO outletSizeSales VALUES('FDY40', 'OUT018', 'Medium', 394.1536);
INSERT INTO outletSizeSales VALUES('FDL48', 'OUT035', 'Small', 534.6374);
INSERT INTO outletSizeSales VALUES('DRI01', 'OUT027', 'Medium', 5000.8238);
INSERT INTO outletSizeSales VALUES('FDZ52', 'OUT018', 'Medium', 1667.829);
INSERT INTO outletSizeSales VALUES('FDK32', 'OUT049', 'Medium', 2439.4912);
INSERT INTO outletSizeSales VALUES('FDK51', 'OUT013', 'High', 5034.7796);
INSERT INTO outletSizeSales VALUES('FDP28', 'OUT035', 'Small', 2087.9488);
INSERT INTO outletSizeSales VALUES('DRZ24', 'OUT046', 'Small', 2157.192);
INSERT INTO outletSizeSales VALUES('FDG04', 'OUT019', 'Small', 374.1796);
INSERT INTO outletSizeSales VALUES('FDF58', 'OUT027', 'Medium', 1201.769);
INSERT INTO outletSizeSales VALUES('FDI21', 'OUT046', 'Small', 1725.7536);
INSERT INTO outletSizeSales VALUES('FDZ43', 'OUT035', 'Small', 7028.1848);
INSERT INTO outletSizeSales VALUES('FDI57', 'OUT049', 'Medium', 1970.768);
INSERT INTO outletSizeSales VALUES('FDV03', 'OUT045', 'Medium', 5274.4676);
INSERT INTO outletSizeSales VALUES('FDT12', 'OUT010', 'Medium', 225.7062);
INSERT INTO outletSizeSales VALUES('FDF29', 'OUT018', 'Medium', 1817.634);
INSERT INTO outletSizeSales VALUES('FDU02', 'OUT013', 'High', 5725.88);
INSERT INTO outletSizeSales VALUES('FDD23', 'OUT049', 'Medium', 5238.5144);
INSERT INTO outletSizeSales VALUES('FDN04', 'OUT035', 'Small', 2141.2128);
INSERT INTO outletSizeSales VALUES('FDG29', 'OUT035', 'Small', 796.9626);
INSERT INTO outletSizeSales VALUES('FDK51', 'OUT010', 'Medium', 264.9884);
INSERT INTO outletSizeSales VALUES('FDB53', 'OUT049', 'Medium', 1938.8096);
INSERT INTO outletSizeSales VALUES('DRI23', 'OUT017', 'Medium', 1444.1202);
INSERT INTO outletSizeSales VALUES('FDP57', 'OUT046', 'Small', 2992.771);
INSERT INTO outletSizeSales VALUES('FDY57', 'OUT017', 'Medium', 1150.5024);
INSERT INTO outletSizeSales VALUES('NCT42', 'OUT049', 'Medium', 1491.392);
INSERT INTO outletSizeSales VALUES('FDZ21', 'OUT027', 'Medium', 1737.738);
INSERT INTO outletSizeSales VALUES('FDC50', 'OUT017', 'Medium', 1904.188);
INSERT INTO outletSizeSales VALUES('FDT40', 'OUT045', 'Medium', 508.6712);
INSERT INTO outletSizeSales VALUES('FDD50', 'OUT017', 'Medium', 4396.9432);
INSERT INTO outletSizeSales VALUES('DRI23', 'OUT049', 'Medium', 1604.578);
INSERT INTO outletSizeSales VALUES('FDQ46', 'OUT017', 'Medium', 894.8352);
INSERT INTO outletSizeSales VALUES('NCW06', 'OUT035', 'Small', 3271.0754);
INSERT INTO outletSizeSales VALUES('NCX06', 'OUT018', 'Medium', 1629.8784);
INSERT INTO outletSizeSales VALUES('NCE19', 'OUT013', 'High', 764.3384);
INSERT INTO outletSizeSales VALUES('FDI60', 'OUT013', 'High', 126.502);
INSERT INTO outletSizeSales VALUES('FDC47', 'OUT019', 'Small', 228.3694);
INSERT INTO outletSizeSales VALUES('FDE02', 'OUT017', 'Medium', 2628.5784);
INSERT INTO outletSizeSales VALUES('FDE11', 'OUT018', 'Medium', 3516.7556);
INSERT INTO outletSizeSales VALUES('FDP11', 'OUT045', 'Medium', 653.1498);
INSERT INTO outletSizeSales VALUES('FDB08', 'OUT017', 'Medium', 2406.867);
INSERT INTO outletSizeSales VALUES('FDL48', 'OUT027', 'Medium', 1069.2748);
INSERT INTO outletSizeSales VALUES('FDH26', 'OUT049', 'Medium', 1976.0944);
INSERT INTO outletSizeSales VALUES('FDI33', 'OUT045', 'Medium', 1368.219);
INSERT INTO outletSizeSales VALUES('FDQ26', 'OUT046', 'Small', 355.5372);
INSERT INTO outletSizeSales VALUES('FDN03', 'OUT019', 'Small', 1001.3632);
INSERT INTO outletSizeSales VALUES('FDO13', 'OUT045', 'Medium', 1644.526);
INSERT INTO outletSizeSales VALUES('NCJ29', 'OUT049', 'Medium', 1619.2256);
INSERT INTO outletSizeSales VALUES('FDE52', 'OUT027', 'Medium', 3453.5046);
INSERT INTO outletSizeSales VALUES('FDA52', 'OUT035', 'Small', 1411.496);
INSERT INTO outletSizeSales VALUES('FDF57', 'OUT049', 'Medium', 3238.4512);
INSERT INTO outletSizeSales VALUES('NCO26', 'OUT013', 'High', 2316.984);
INSERT INTO outletSizeSales VALUES('DRL59', 'OUT035', 'Small', 1240.3854);
INSERT INTO outletSizeSales VALUES('FDC60', 'OUT019', 'Small', 265.6542);
INSERT INTO outletSizeSales VALUES('DRD25', 'OUT027', 'Medium', 2716.464);
INSERT INTO outletSizeSales VALUES('FDB26', 'OUT035', 'Small', 639.168);
INSERT INTO outletSizeSales VALUES('FDK51', 'OUT046', 'Small', 2649.884);
INSERT INTO outletSizeSales VALUES('FDE53', 'OUT017', 'Medium', 852.224);
INSERT INTO outletSizeSales VALUES('FDV24', 'OUT010', 'Medium', 449.415);
INSERT INTO outletSizeSales VALUES('FDI34', 'OUT017', 'Medium', 2303.668);
INSERT INTO outletSizeSales VALUES('FDL36', 'OUT010', 'Medium', 89.883);
INSERT INTO outletSizeSales VALUES('NCA54', 'OUT046', 'Small', 1263.0226);
INSERT INTO outletSizeSales VALUES('FDI38', 'OUT045', 'Medium', 2277.7018);
INSERT INTO outletSizeSales VALUES('FDG31', 'OUT013', 'High', 322.913);
INSERT INTO outletSizeSales VALUES('FDA21', 'OUT049', 'Medium', 1295.6468);
INSERT INTO outletSizeSales VALUES('FDI09', 'OUT049', 'Medium', 2396.88);
INSERT INTO outletSizeSales VALUES('FDI20', 'OUT013', 'High', 5487.5236);
INSERT INTO outletSizeSales VALUES('DRI51', 'OUT045', 'Medium', 4637.9628);
INSERT INTO outletSizeSales VALUES('DRZ11', 'OUT027', 'Medium', 1981.4208);
INSERT INTO outletSizeSales VALUES('FDY07', 'OUT027', 'Medium', 872.8638);
INSERT INTO outletSizeSales VALUES('FDC58', 'OUT013', 'High', 175.7712);
INSERT INTO outletSizeSales VALUES('NCC30', 'OUT013', 'High', 1962.7784);
INSERT INTO outletSizeSales VALUES('FDY03', 'OUT013', 'High', 2025.3636);
INSERT INTO outletSizeSales VALUES('FDZ44', 'OUT046', 'Small', 1874.8928);
INSERT INTO outletSizeSales VALUES('FDP28', 'OUT045', 'Medium', 2348.9424);
INSERT INTO outletSizeSales VALUES('DRD15', 'OUT049', 'Medium', 3020.7346);
INSERT INTO outletSizeSales VALUES('FDL08', 'OUT017', 'Medium', 4655.2736);
INSERT INTO outletSizeSales VALUES('FDP25', 'OUT046', 'Small', 1747.0592);
INSERT INTO outletSizeSales VALUES('DRK59', 'OUT045', 'Medium', 2812.3392);
INSERT INTO outletSizeSales VALUES('DRJ24', 'OUT035', 'Small', 1850.924);
INSERT INTO outletSizeSales VALUES('FDU33', 'OUT010', 'Medium', 45.9402);
INSERT INTO outletSizeSales VALUES('FDX47', 'OUT017', 'Medium', 1571.288);
INSERT INTO outletSizeSales VALUES('FDR46', 'OUT013', 'High', 2783.044);
INSERT INTO outletSizeSales VALUES('FDZ56', 'OUT027', 'Medium', 3200.5006);
INSERT INTO outletSizeSales VALUES('NCO26', 'OUT017', 'Medium', 2316.984);
INSERT INTO outletSizeSales VALUES('FDV38', 'OUT035', 'Small', 491.3604);
INSERT INTO outletSizeSales VALUES('FDL13', 'OUT010', 'Medium', 233.03);
INSERT INTO outletSizeSales VALUES('FDD57', 'OUT013', 'High', 476.047);
INSERT INTO outletSizeSales VALUES('FDE46', 'OUT013', 'High', 3173.8686);
INSERT INTO outletSizeSales VALUES('FDB28', 'OUT010', 'Medium', 790.9704);
INSERT INTO outletSizeSales VALUES('FDC41', 'OUT010', 'Medium', 153.134);
INSERT INTO outletSizeSales VALUES('DRI23', 'OUT045', 'Medium', 3369.6138);
INSERT INTO outletSizeSales VALUES('FDL33', 'OUT035', 'Small', 2348.9424);
INSERT INTO outletSizeSales VALUES('FDS03', 'OUT046', 'Small', 2002.0606);
INSERT INTO outletSizeSales VALUES('NCY18', 'OUT027', 'Medium', 2101.2648);
INSERT INTO outletSizeSales VALUES('FDE50', 'OUT035', 'Small', 3379.6008);
INSERT INTO outletSizeSales VALUES('FDT02', 'OUT035', 'Small', 494.0236);
INSERT INTO outletSizeSales VALUES('FDI34', 'OUT045', 'Medium', 5759.17);
INSERT INTO outletSizeSales VALUES('FDO15', 'OUT035', 'Small', 1404.1722);
INSERT INTO outletSizeSales VALUES('DRI39', 'OUT018', 'Medium', 1018.674);
INSERT INTO outletSizeSales VALUES('NCO14', 'OUT013', 'High', 624.5204);
INSERT INTO outletSizeSales VALUES('NCN19', 'OUT046', 'Small', 1518.024);
INSERT INTO outletSizeSales VALUES('DRJ25', 'OUT045', 'Medium', 1379.5376);
INSERT INTO outletSizeSales VALUES('FDE10', 'OUT018', 'Medium', 1180.4634);
INSERT INTO outletSizeSales VALUES('FDQ08', 'OUT046', 'Small', 857.5504);
INSERT INTO outletSizeSales VALUES('NCQ43', 'OUT013', 'High', 982.7208);
INSERT INTO outletSizeSales VALUES('FDY57', 'OUT013', 'High', 958.752);
INSERT INTO outletSizeSales VALUES('FDQ34', 'OUT017', 'Medium', 1693.7952);
INSERT INTO outletSizeSales VALUES('NCG19', 'OUT049', 'Medium', 1874.8928);
INSERT INTO outletSizeSales VALUES('FDI33', 'OUT027', 'Medium', 3648.584);
INSERT INTO outletSizeSales VALUES('FDW27', 'OUT046', 'Small', 2016.7082);
INSERT INTO outletSizeSales VALUES('FDH04', 'OUT017', 'Medium', 1358.232);
INSERT INTO outletSizeSales VALUES('FDZ39', 'OUT046', 'Small', 1031.99);
INSERT INTO outletSizeSales VALUES('NCK19', 'OUT035', 'Small', 774.9912);
INSERT INTO outletSizeSales VALUES('FDY20', 'OUT046', 'Small', 1267.6832);
INSERT INTO outletSizeSales VALUES('FDN39', 'OUT010', 'Medium', 671.1264);
INSERT INTO outletSizeSales VALUES('NCY41', 'OUT046', 'Small', 323.5788);
INSERT INTO outletSizeSales VALUES('NCN14', 'OUT046', 'Small', 1837.608);
INSERT INTO outletSizeSales VALUES('FDR07', 'OUT010', 'Medium', 190.4188);
INSERT INTO outletSizeSales VALUES('FDW49', 'OUT013', 'High', 2865.6032);
INSERT INTO outletSizeSales VALUES('FDN23', 'OUT046', 'Small', 1596.5884);
INSERT INTO outletSizeSales VALUES('FDS33', 'OUT017', 'Medium', 2125.2336);
INSERT INTO outletSizeSales VALUES('FDY36', 'OUT049', 'Medium', 1537.998);
INSERT INTO outletSizeSales VALUES('FDH20', 'OUT045', 'Medium', 1255.033);
INSERT INTO outletSizeSales VALUES('FDR15', 'OUT019', 'Small', 310.2628);
INSERT INTO outletSizeSales VALUES('NCP50', 'OUT017', 'Medium', 1208.427);
INSERT INTO outletSizeSales VALUES('FDS40', 'OUT010', 'Medium', 36.619);
INSERT INTO outletSizeSales VALUES('FDG38', 'OUT046', 'Small', 1022.6688);
INSERT INTO outletSizeSales VALUES('NCO18', 'OUT013', 'High', 2666.529);
INSERT INTO outletSizeSales VALUES('NCO54', 'OUT046', 'Small', 718.3982);
INSERT INTO outletSizeSales VALUES('NCW18', 'OUT035', 'Small', 4266.4464);
INSERT INTO outletSizeSales VALUES('FDB36', 'OUT035', 'Small', 2360.9268);
INSERT INTO outletSizeSales VALUES('FDJ45', 'OUT013', 'High', 934.7832);
INSERT INTO outletSizeSales VALUES('FDP60', 'OUT027', 'Medium', 2833.6448);
INSERT INTO outletSizeSales VALUES('DRD12', 'OUT013', 'High', 1733.0774);
INSERT INTO outletSizeSales VALUES('FDR47', 'OUT018', 'Medium', 1755.7146);
INSERT INTO outletSizeSales VALUES('FDJ10', 'OUT018', 'Medium', 561.9352);
INSERT INTO outletSizeSales VALUES('DRC25', 'OUT013', 'High', 1803.6522);
INSERT INTO outletSizeSales VALUES('NCW54', 'OUT013', 'High', 1145.176);
INSERT INTO outletSizeSales VALUES('FDA26', 'OUT013', 'High', 3723.8194);
INSERT INTO outletSizeSales VALUES('DRF01', 'OUT035', 'Small', 1895.5326);
INSERT INTO outletSizeSales VALUES('NCZ17', 'OUT010', 'Medium', 37.9506);
INSERT INTO outletSizeSales VALUES('FDK46', 'OUT010', 'Medium', 259.662);
INSERT INTO outletSizeSales VALUES('NCU41', 'OUT013', 'High', 3630.6074);
INSERT INTO outletSizeSales VALUES('FDV20', 'OUT035', 'Small', 3560.6984);
INSERT INTO outletSizeSales VALUES('FDT15', 'OUT010', 'Medium', 549.285);
INSERT INTO outletSizeSales VALUES('DRI25', 'OUT049', 'Medium', 773.6596);
INSERT INTO outletSizeSales VALUES('FDA40', 'OUT046', 'Small', 878.856);
INSERT INTO outletSizeSales VALUES('FDZ15', 'OUT027', 'Medium', 2741.0986);
INSERT INTO outletSizeSales VALUES('FDM13', 'OUT035', 'Small', 2098.6016);
INSERT INTO outletSizeSales VALUES('NCM05', 'OUT046', 'Small', 9779.9362);
INSERT INTO outletSizeSales VALUES('FDD38', 'OUT019', 'Small', 203.7348);
INSERT INTO outletSizeSales VALUES('DRI01', 'OUT010', 'Medium', 517.3266);
INSERT INTO outletSizeSales VALUES('DRG13', 'OUT013', 'High', 3782.4098);
INSERT INTO outletSizeSales VALUES('NCT30', 'OUT049', 'Medium', 425.4462);
INSERT INTO outletSizeSales VALUES('NCG42', 'OUT046', 'Small', 1947.465);
INSERT INTO outletSizeSales VALUES('FDB14', 'OUT027', 'Medium', 3075.996);
INSERT INTO outletSizeSales VALUES('FDO27', 'OUT027', 'Medium', 3930.8832);
INSERT INTO outletSizeSales VALUES('FDC14', 'OUT010', 'Medium', 41.9454);
INSERT INTO outletSizeSales VALUES('FDB49', 'OUT019', 'Small', 591.2304);
INSERT INTO outletSizeSales VALUES('FDZ23', 'OUT049', 'Medium', 2796.36);
INSERT INTO outletSizeSales VALUES('FDJ52', 'OUT017', 'Medium', 1765.0358);
INSERT INTO outletSizeSales VALUES('FDJ56', 'OUT017', 'Medium', 3295.71);
INSERT INTO outletSizeSales VALUES('NCR54', 'OUT017', 'Medium', 3338.987);
INSERT INTO outletSizeSales VALUES('DRF01', 'OUT046', 'Small', 1166.4816);
INSERT INTO outletSizeSales VALUES('DRK12', 'OUT049', 'Medium', 865.54);
INSERT INTO outletSizeSales VALUES('FDL58', 'OUT013', 'High', 6855.0768);
INSERT INTO outletSizeSales VALUES('FDD44', 'OUT013', 'High', 5153.292);
INSERT INTO outletSizeSales VALUES('FDT50', 'OUT018', 'Medium', 1246.3776);
INSERT INTO outletSizeSales VALUES('DRM23', 'OUT017', 'Medium', 4138.6128);
INSERT INTO outletSizeSales VALUES('NCM31', 'OUT045', 'Medium', 2694.4926);
INSERT INTO outletSizeSales VALUES('FDY21', 'OUT010', 'Medium', 196.411);
INSERT INTO outletSizeSales VALUES('FDR22', 'OUT049', 'Medium', 1342.2528);
INSERT INTO outletSizeSales VALUES('NCV06', 'OUT018', 'Medium', 3099.9648);
INSERT INTO outletSizeSales VALUES('FDR45', 'OUT017', 'Medium', 4541.4218);
INSERT INTO outletSizeSales VALUES('FDH60', 'OUT049', 'Medium', 5106.686);
INSERT INTO outletSizeSales VALUES('FDR08', 'OUT019', 'Small', 111.1886);
INSERT INTO outletSizeSales VALUES('FDA47', 'OUT018', 'Medium', 1794.331);
INSERT INTO outletSizeSales VALUES('FDS37', 'OUT049', 'Medium', 1853.5872);
INSERT INTO outletSizeSales VALUES('FDF12', 'OUT018', 'Medium', 1625.8836);
INSERT INTO outletSizeSales VALUES('FDP24', 'OUT046', 'Small', 1090.5804);
INSERT INTO outletSizeSales VALUES('FDU20', 'OUT049', 'Medium', 2892.2352);
INSERT INTO outletSizeSales VALUES('FDW44', 'OUT010', 'Medium', 170.4448);
INSERT INTO outletSizeSales VALUES('FDY39', 'OUT010', 'Medium', 551.2824);
INSERT INTO outletSizeSales VALUES('DRD37', 'OUT045', 'Medium', 978.726);
INSERT INTO outletSizeSales VALUES('FDZ35', 'OUT035', 'Small', 2992.771);
INSERT INTO outletSizeSales VALUES('FDB50', 'OUT046', 'Small', 1480.0734);
INSERT INTO outletSizeSales VALUES('FDY10', 'OUT018', 'Medium', 2862.94);
INSERT INTO outletSizeSales VALUES('FDK41', 'OUT017', 'Medium', 681.7792);
INSERT INTO outletSizeSales VALUES('FDL24', 'OUT045', 'Medium', 5690.5926);
INSERT INTO outletSizeSales VALUES('FDZ07', 'OUT010', 'Medium', 185.7582);
INSERT INTO outletSizeSales VALUES('DRI03', 'OUT017', 'Medium', 1416.8224);
INSERT INTO outletSizeSales VALUES('FDW56', 'OUT046', 'Small', 5580.0698);
INSERT INTO outletSizeSales VALUES('FDR20', 'OUT045', 'Medium', 905.488);
INSERT INTO outletSizeSales VALUES('FDC50', 'OUT046', 'Small', 2856.282);
INSERT INTO outletSizeSales VALUES('NCX05', 'OUT010', 'Medium', 347.5476);
INSERT INTO outletSizeSales VALUES('FDU23', 'OUT046', 'Small', 3962.8416);
INSERT INTO outletSizeSales VALUES('FDN45', 'OUT035', 'Small', 6040.1376);
INSERT INTO outletSizeSales VALUES('FDQ51', 'OUT027', 'Medium', 1323.6104);
INSERT INTO outletSizeSales VALUES('FDH21', 'OUT027', 'Medium', 5704.5744);
INSERT INTO outletSizeSales VALUES('DRZ11', 'OUT017', 'Medium', 1114.5492);
INSERT INTO outletSizeSales VALUES('NCI43', 'OUT046', 'Small', 1006.6896);
INSERT INTO outletSizeSales VALUES('DRF03', 'OUT045', 'Medium', 690.4346);
INSERT INTO outletSizeSales VALUES('NCF30', 'OUT017', 'Medium', 2516.724);
INSERT INTO outletSizeSales VALUES('FDB12', 'OUT046', 'Small', 1038.648);
INSERT INTO outletSizeSales VALUES('FDW19', 'OUT046', 'Small', 1208.427);
INSERT INTO outletSizeSales VALUES('FDB45', 'OUT045', 'Medium', 522.653);
INSERT INTO outletSizeSales VALUES('FDY55', 'OUT027', 'Medium', 9251.9568);
INSERT INTO outletSizeSales VALUES('FDK40', 'OUT010', 'Medium', 525.982);
INSERT INTO outletSizeSales VALUES('FDU11', 'OUT018', 'Medium', 2048.6666);
INSERT INTO outletSizeSales VALUES('FDP33', 'OUT027', 'Medium', 10993.6896);
INSERT INTO outletSizeSales VALUES('FDN49', 'OUT010', 'Medium', 39.948);
INSERT INTO outletSizeSales VALUES('FDR15', 'OUT045', 'Medium', 2482.1024);
INSERT INTO outletSizeSales VALUES('FDO38', 'OUT045', 'Medium', 1635.8706);
INSERT INTO outletSizeSales VALUES('DRC24', 'OUT017', 'Medium', 3383.5956);
INSERT INTO outletSizeSales VALUES('NCU17', 'OUT027', 'Medium', 1426.1436);
INSERT INTO outletSizeSales VALUES('FDK22', 'OUT035', 'Small', 4327.7);
INSERT INTO outletSizeSales VALUES('DRP35', 'OUT013', 'High', 3579.3408);
INSERT INTO outletSizeSales VALUES('NCL29', 'OUT035', 'Small', 2693.8268);
INSERT INTO outletSizeSales VALUES('FDG53', 'OUT049', 'Medium', 1957.452);
INSERT INTO outletSizeSales VALUES('DRM23', 'OUT013', 'High', 2931.5174);
INSERT INTO outletSizeSales VALUES('FDR09', 'OUT035', 'Small', 5438.9202);
INSERT INTO outletSizeSales VALUES('NCJ30', 'OUT010', 'Medium', 509.337);
INSERT INTO outletSizeSales VALUES('FDZ04', 'OUT046', 'Small', 1201.769);
INSERT INTO outletSizeSales VALUES('FDM10', 'OUT045', 'Medium', 2564.6616);
INSERT INTO outletSizeSales VALUES('FDR21', 'OUT049', 'Medium', 1411.496);
INSERT INTO outletSizeSales VALUES('DRJ49', 'OUT045', 'Medium', 1291.652);
INSERT INTO outletSizeSales VALUES('FDJ15', 'OUT049', 'Medium', 4042.7376);
